logT,logN,CC,Accuracy
2.0,5.8,0.10347903442832641,0.5922796566740598
2.0,5.9,0.11389535795250622,0.6009337072301217
2.0,6.0,0.125304618878879,0.6102840320439336
2.0,6.1,0.1377888438113356,0.6203626497588774
2.0,6.2,0.15143385134814777,0.6311977668254649
2.0,6.3,0.16632863292315492,0.6428123741095686
2.0,6.4,0.18256446564479603,0.6552226384281086
2.0,6.5,0.20023369380179437,0.6684360949790595
2.0,6.6,0.21942810551916048,0.6824496605821669
2.0,6.7,0.24023682083737707,0.6972475060742355
2.0,6.8,0.2627435982282466,0.712798849529598
2.0,6.9,0.28702345982336597,0.7290557602734233
2.0,7.0,0.313138533823496,0.7459510964170573
2.0,7.1,0.341133019227976,0.7633967345062984
2.0,7.2,0.37102719821100666,0.7812822862922164
2.0,7.3,0.4028104620497767,0.7994745305686204
2.0,7.4,0.4364333864176262,0.8178178116846038
2.0,7.5,0.4717990020018793,0.8361356631437005
2.0,7.6,0.5087535688656379,0.8542338955292752
2.0,7.7,0.5470773888947109,0.8719053330287241
2.0,7.8,0.586476486073268,0.8889362830840004
2.0,7.9,0.6265763428378337,0.9051146734279081
2.0,8.0,0.666919272577099,0.9202395906887095
2.0,8.1,0.7069673659271363,0.9341317157327872
2.0,8.2,0.7461131520253191,0.9466438973846556
2.0,8.3,0.783699986474166,0.9576708778305825
2.0,8.4,0.8190534931015863,0.9671570332335927
2.0,8.5,0.851523938285257,0.9751009819688474
2.0,8.6,0.8805371248000897,0.981556094029933
2.0,8.7,0.9056484681017432,0.986626336775831
2.0,8.8,0.9265920125457432,0.9904574963628403
2.0,8.9,0.9433143566631672,0.9932245415124421
2.0,9.0,0.9559840513019009,0.9951166055040711
2.0,9.1,0.9649708368052796,0.996321573883503
2.0,9.2,0.9707957574910164,0.9970124104092377
2.0,9.3,0.9740608854542928,0.997337038115319
2.0,9.4,0.9753732366038887,0.9974128520310928
2.0,9.5,0.9752789064432099,0.9973259565693551
2.0,9.6,0.974219669443456,0.9971342749171535
2.0,9.7,0.9725167890651727,0.9968730492617084
2.0,9.8,0.9703787086960584,0.996561101593094
2.0,9.9,0.9679237731928596,0.9962065312117494
2.0,10.0,0.9652077790863909,0.9958110972668996
2.05,0.0,0.00022331796958254666,0.5002114606821463
2.05,0.10000000000000007,0.00024680249818569367,0.5002336949937892
2.05,0.2,0.00027275646738077176,0.5002582665567654
2.05,0.30000000000000004,0.0003014394911298608,0.5002854209270373
2.05,0.4,0.00033313846523062146,0.5003154294295015
2.05,0.5,0.0003681704317063922,0.5003485918556485
2.05,0.6,0.00040688574335588884,0.5003852394421793
2.05,0.7000000000000001,0.0004496715598199451,0.500425738159515
2.05,0.8000000000000002,0.000496955709708572,0.5004704923420454
2.05,0.9,0.0005492109569598157,0.5005199486951508
2.05,1.0,0.0006069597134866859,0.5005746007175107
2.05,1.1,0.0006707792445282464,0.5006349935810208
2.05,1.2,0.0007413074178793283,0.5007017295147937
2.05,1.3,0.000819249053389844,0.5007754737442384
2.05,1.4,0.0009053829349119121,0.5008569610411334
2.05,1.5,0.0010005695531795432,0.5009470029459511
2.05,1.6,0.0011057596550436938,0.5010464957294632
2.05,1.7,0.0012220036821105015,0.5011564291669115
2.05,1.8,0.0013504621901721874,0.5012778962047405
2.05,1.9,0.0014924173499403638,0.5014121036071157
2.05,2.0,0.0016492856395994581,0.5015603836771549
2.05,2.1,0.001822631850604891,0.5017242071560118
2.05,2.2,0.002014184540040349,0.5019051974116275
2.05,2.3,0.002225853075830314,0.5021051460380921
2.05,2.4,0.002459746435182363,0.5023260299960648
2.05,2.5,0.0027181939319120742,0.5025700304345175
2.05,2.6,0.0030037680648781085,0.5028395533440662
2.05,2.7,0.0033193096975761326,0.5031372522021864
2.05,2.8,0.003667955798186357,0.5034660527804548
2.05,2.9,0.004053169989941237,0.5038291802933248
2.05,3.0,0.004478776183711123,0.5042301890765031
2.05,3.1,0.004948995588008596,0.5046729949902188
2.05,3.2,0.005468487416327047,0.505161910748045
2.05,3.3,0.006042393637508875,0.5057016843746345
2.05,3.4,0.0066763881417355895,0.5062975409948895
2.05,3.5,0.00737673072221869,0.5069552281515086
2.05,3.6,0.00815032630062558,0.5076810648361527
2.05,3.7,0.009004789851924065,0.5084819943998842
2.05,3.8,0.009948517511140932,0.5093656414789491
2.05,3.9,0.010990764369503025,0.5103403730298328
2.05,4.0,0.012141729489330708,0.511415363509717
2.05,4.1,0.013412648684384153,0.5126006641613163
2.05,4.2,0.014815895623081363,0.5139072762601735
2.05,4.3,0.016365091813591144,0.5153472280526336
2.05,4.4,0.01807522601910272,0.5169336549478417
2.05,4.5,0.01996278362452755,0.5186808823201072
2.05,4.6,0.022045886427527507,0.5206045100207476
2.05,4.7,0.024344443250899,0.5227214973818227
2.05,4.8,0.026880311662185886,0.5250502471076511
2.05,4.9,0.029677470930489103,0.5276106859823164
2.05,5.0,0.03276220613805123,0.5304243397603263
2.05,5.1,0.03616330308092473,0.5335143989405136
2.05,5.2,0.03991225322133882,0.5369057713375994
2.05,5.3,0.0440434674728641,0.5406251164500093
2.05,5.4,0.048594496982211764,0.5447008555672349
2.05,5.5,0.05360625828721798,0.5491631503601262
2.05,5.6,0.059123259241663104,0.5540438413544312
2.05,5.7,0.06519382085936332,0.5593763362131641
2.05,5.8,0.07187028868932818,0.5651954361728847
2.05,5.9,0.07920922542873951,0.5715370873386673
2.05,6.0,0.08727157413900641,0.5784380419154374
2.05,6.1,0.09612277857035138,0.5859354129479918
2.05,6.2,0.10583284363084723,0.5940661049122657
2.05,6.3,0.1164763148577046,0.6028661017564321
2.05,6.4,0.12813215076000561,0.6123695940099593
2.05,6.5,0.14088345600550312,0.6226079277175872
2.05,6.6,0.1548170365399164,0.6336083606546277
2.05,6.7,0.17002272981452005,0.6453926160682595
2.05,6.8,0.18659245438730138,0.6579752316725399
2.05,6.9,0.20461891340626467,0.6713617124603279
2.05,7.0,0.22419387622543896,0.6855465107420071
2.05,7.1,0.2454059522878439,0.7005108762541807
2.05,7.2,0.2683377625211478,0.7162206435648807
2.05,7.3,0.2930624075581857,0.7326240533056552
2.05,7.4,0.3196391317406584,0.7496497373236679
2.05,7.5,0.34810809092790557,0.7672050340834231
2.05,7.6,0.3784841560189775,0.7851748367248188
2.05,7.7,0.41074973011118343,0.8034212077094773
2.05,7.8,0.4448466347527794,0.8217840147908659
2.05,7.9,0.48066724106738234,0.840082845175518
2.05,8.0,0.5180451967546018,0.8581204288506377
2.05,8.1,0.556746340614236,0.8756877383379509
2.05,8.2,0.5964607064157057,0.8925708220645308
2.05,8.3,0.6367968873293471,0.9085592674422394
2.05,8.4,0.6772804241776804,0.9234559801594011
2.05,8.5,0.7173582178283764,0.9370877215865613
2.05,8.6,0.7564111157033382,0.9493155941620726
2.05,8.7,0.7937765939377862,0.9600444480280002
2.05,8.8,0.828782624040495,0.9692300565884495
2.05,8.9,0.8607921831794016,0.9768829341143195
2.05,9.0,0.889255408106294,0.9830678949879785
2.05,9.1,0.9137633995014638,0.9878989018457777
2.05,9.2,0.9340949102127105,0.9915293887861967
2.05,9.3,0.9502457679627452,0.9941389828674114
2.05,9.4,0.9624321236916901,0.9959182301976346
2.05,9.5,0.9710631139232231,0.9970533798618826
2.05,9.6,0.9766856239723916,0.9977133310743496
2.05,9.7,0.9799113968701045,0.9980404358647845
2.05,9.8,0.9813418188857186,0.9981460385103502
2.05,9.9,0.9815060284979336,0.9981106322798772
2.05,10.0,0.9808232134495081,0.9979876142669715
2.1,0.0,0.00015019746475313243,0.5001420116817968
2.1,0.10000000000000007,0.00016599295542058667,0.5001569448351333
2.1,0.2,0.00018344946985043858,0.5001734480026503
2.1,0.30000000000000004,0.0002027416546058022,0.5001916861892347
2.1,0.4,0.00022406251406217152,0.500211841728047
2.1,0.5,0.0002476253389189919,0.5002341160973209
2.1,0.6,0.00027366583704697,0.5002587319269929
2.1,0.7000000000000001,0.000302444487847298,0.5002859352148488
2.1,0.8000000000000002,0.00033424914348380107,0.5003159977738869
2.1,0.9,0.00036939790282252154,0.5003492199348052
2.1,1.0,0.0004082422865216412,0.5003859335299409
2.1,1.1,0.0004511707447412414,0.5004265051876529
2.1,1.2,0.0004986125321441296,0.5004713399690478
2.1,1.3,0.0005510419884536125,0.5005208853821423
2.1,1.4,0.0006089832668030584,0.5005756358120441
2.1,1.5,0.0006730155564190444,0.5006361374095443
2.1,1.6,0.0007437788509893999,0.5007029934846736
2.1,1.7,0.000821980319303586,0.5007768704563087
2.1,1.8,0.000908401340540712,0.5008585044138307
2.1,1.9,0.001003905272910434,0.5009487083522004
2.1,2.0,0.001109446031338892,0.5010483801475877
2.1,2.1,0.001226077557503185,0.5011585113469577
2.1,2.2,0.001354964273913971,0.5012801968517429
2.1,2.3,0.0014973926228844792,0.5014146455829578
2.1,2.4,0.0016547838012763408,0.5015631922228345
2.1,2.5,0.0018287078128306222,0.5017273101362747
2.1,2.6,0.0020208989718556126,0.5019086255841021
2.1,2.7,0.002233273005028482,0.5021089333492295
2.1,2.8,0.002467945912222357,0.5023302139063783
2.1,2.9,0.002727254762591223,0.5025746522758008
2.1,3.0,0.0030137806187446785,0.5028446587114664
2.1,3.1,0.003330373799772534,0.5031428913842078
2.1,3.2,0.0036801817131265364,0.5034722812301555
2.1,3.3,0.00406667950607353,0.5038360591441692
2.1,3.4,0.004493703809441571,0.5042377857064919
2.1,3.5,0.004965489869855155,0.5046813836380855
2.1,3.6,0.0054867123913610845,0.5051711731854158
2.1,3.7,0.0060625304332519725,0.5057119106381316
2.1,3.8,0.006698636737843245,0.5063088301821632
2.1,3.9,0.0074013118895407785,0.5069676892851176
2.1,4.0,0.00817748373454538,0.5076948177990287
2.1,4.1,0.009034792518276545,0.5084971709457987
2.1,4.2,0.009981662224467662,0.509382386320905
2.1,4.3,0.011027378624887984,0.5103588450085799
2.1,4.4,0.012182174570618392,0.5114357368435946
2.1,4.5,0.013457323073103246,0.5126231297772803
2.1,4.6,0.014865238733919484,0.5139320432040979
2.1,4.7,0.01641958808371097,0.5153745249746963
2.1,4.8,0.018135409379910462,0.5169637316558975
2.1,4.9,0.020029242385610754,0.5187140113902982
2.1,5.0,0.022119268603309882,0.5206409884500607
2.1,5.1,0.02442546236096218,0.522761648261707
2.1,5.2,0.026969753036026195,0.5250944212909858
2.1,5.3,0.0297761985465706,0.527659263707777
2.1,5.4,0.03287117002507909,0.5304777321883167
2.1,5.5,0.0362835473060429,0.5335730495431239
2.1,5.6,0.040044924485078945,0.5369701570712999
2.1,5.7,0.04418982432368298,0.5406957486238297
2.1,5.8,0.04875591965381954,0.5447782803008907
2.1,5.9,0.05378425914891057,0.5492479485058954
2.1,6.0,0.059319493834809424,0.5541366277336668
2.1,6.1,0.06541009947096899,0.5594777579934519
2.1,6.2,0.07210858838520398,0.5653061701856161
2.1,6.3,0.07947170243272977,0.5716578361101536
2.1,6.4,0.08756057639954976,0.578569528159167
2.1,6.5,0.09644085829945692,0.5860783722433655
2.1,6.6,0.10618276953137709,0.5942212762791648
2.1,6.7,0.11686108367051883,0.6030342158293117
2.1,6.8,0.1285549976607032,0.6125513585250776
2.1,6.9,0.14134786325911106,0.6228040100591182
2.1,7.0,0.15532673967910998,0.6338193672678324
2.1,7.1,0.17058172044195624,0.645619068650126
2.1,7.2,0.1872049785161592,0.6582175402029447
2.1,7.3,0.2052894640485858,0.6716201453509761
2.1,7.4,0.2249271787233278,0.685821162666721
2.1,7.5,0.2462069406726522,0.7008016345907356
2.1,7.6,0.26921154500531064,0.7165271548288803
2.1,7.7,0.2940142191527498,0.7329456914858079
2.1,7.8,0.3206742720083426,0.7499855766173855
2.1,7.9,0.3492318451137152,0.7675538291459922
2.1,8.0,0.37970169836935336,0.7855350141250316
2.1,8.1,0.4120660092611135,0.8037908727420133
2.1,8.2,0.4462662428340391,0.8221609780129129
2.1,8.3,0.4821942709108378,0.8404646728664888
2.1,8.4,0.5196830954720465,0.8585045208766329
2.1,8.5,0.5584977731391857,0.8760714354788046
2.1,8.6,0.5983274492697813,0.8929515426133836
2.1,8.7,0.6387797806057011,0.9089346697887383
2.1,8.8,0.6793794175045177,0.9238241442423248
2.1,8.9,0.719572551960241,0.93744733788605
2.1,9.0,0.7587396822772166,0.9496661448842234
2.1,9.1,0.7962185076271371,0.9603863621491482
2.1,9.2,0.831338019326294,0.9695648194658115
2.1,9.3,0.8634632092388664,0.9772131343956341
2.1,9.4,0.8920473414111787,0.9833971972030393
2.1,9.5,0.9166857339874823,0.988231942300662
2.1,9.6,0.9371622381623113,0.9918716041931737
2.1,9.7,0.9534782561464956,0.9944963934412112
2.1,9.8,0.965855440211228,0.9962972088326092
2.1,9.9,0.9747077745936306,0.9974604434709384
2.1,10.0,0.980585876619755,0.9981549871529856
2.15,0.0,9.893510049407218e-5,0.5000934398625512
2.15,0.10000000000000007,0.00010933979979928632,0.5001032660034234
2.15,0.2,0.00012083868319658182,0.5001141253437885
2.15,0.30000000000000004,0.0001335468076201259,0.5001261264964287
2.15,0.4,0.00014759132634576864,0.5001393894860175
2.15,0.5,0.0001631127602278048,0.5001540469468815
2.15,0.6,0.0001802664024163703,0.5001702454461916
2.15,0.7000000000000001,0.00019922387055157408,0.5001881469456568
2.15,0.8000000000000002,0.00022017482189326635,0.5002079304161412
2.15,0.9,0.00024332884844663295,0.5002297936211093
2.15,1.0,0.0002689175709298543,0.5002539550864371
2.15,1.1,0.00029719695239525316,0.5002806562759263
2.15,1.2,0.0003284498544768585,0.5003101639938281
2.15,1.3,0.0003629888616228516,0.5003427730378595
2.15,1.4,0.00040115940132065005,0.5003788091285715
2.15,1.5,0.000443343191191615,0.5004186321435427
2.15,1.6,0.000489962047075188,0.5004626396877405
2.15,1.7,0.0005414820897053933,0.5005112710345228
2.15,1.8,0.0005984183914844069,0.5005650114751888
2.15,1.9,0.0006613401091310731,0.5006243971187405
2.15,2.0,0.0007308761526671047,0.5006900201875988
2.15,2.1,0.0008077214463815266,0.5007625348594895
2.15,2.2,0.0008926438431106431,0.5008426637105599
2.15,2.3,0.0009864917593735488,0.5009312048200476
2.15,2.4,0.001090202605808356,0.5010290396025421
2.15,2.5,0.001204812094821108,0.5011371414400314
2.15,2.6,0.0013314645156339401,0.5012565851925755
2.15,2.7,0.001471424075931219,0.5013885576735841
2.15,2.8,0.0016260874191617524,0.5015343691832987
2.15,2.9,0.0017969974373509363,0.501695466202212
2.15,3.0,0.001985858511045523,0.5018734453547579
2.15,3.1,0.002194553320802868,0.5020700687626597
2.15,3.2,0.002425161388617668,0.5022872809167775
2.15,3.3,0.002679979522757059,0.5025272272060666
2.15,3.4,0.0029615443558952794,0.5027922742522455
2.15,3.5,0.003272657184105086,0.5030850322088156
2.15,3.6,0.003616411333314597,0.5034083791929705
2.15,3.7,0.003996222300266525,0.5037654880284202
2.15,3.8,0.004415860936857748,0.5041598554858782
2.15,3.9,0.004879489969943486,0.5045953342154654
2.15,4.0,0.005391704173210131,0.5050761675710221
2.15,4.1,0.0059575745334878374,0.5056070275295452
2.15,4.2,0.00658269678064264,0.50619305590882
2.15,4.3,0.007273244677777862,0.5068399090816469
2.15,4.4,0.00803602849644065,0.5075538063745352
2.15,4.5,0.0088785591294683,0.5083415823206474
2.15,4.6,0.009809118321230898,0.5092107429090831
2.15,4.7,0.01083683552054945,0.5101695259328145
2.15,4.8,0.011971771884277664,0.5112269654827215
2.15,4.9,0.013225011977908796,0.5123929605616392
2.15,5.0,0.01460876373179746,0.5136783476958469
2.15,5.1,0.016136467215088407,0.5150949772969566
2.15,5.2,0.01782291278131324,0.5166557933687486
2.15,5.3,0.019684369115844168,0.5183749159542734
2.15,5.4,0.02173872167131328,0.5202677254705483
2.15,5.5,0.02400562190655363,0.5223509477723551
2.15,5.6,0.026506647640321297,0.5246427384128769
2.15,5.7,0.029265474683677028,0.5271627641159686
2.15,5.8,0.03230805971319771,0.5299322789306956
2.15,5.9,0.035662834077235195,0.5329741918907558
2.15,6.0,0.039360907872212386,0.5363131222369089
2.15,6.1,0.043436283164777295,0.5399754373677341
2.15,6.2,0.0479260746433946,0.5439892676531389
2.15,6.3,0.05287073522921334,0.5483844910700175
2.15,6.4,0.05831428322453281,0.5531926793004449
2.15,6.5,0.06430452638411972,0.5584469954792566
2.15,6.6,0.07089327680865064,0.5641820322129243
2.15,6.7,0.07813654871995568,0.5704335768573323
2.15,6.8,0.08609472891421013,0.5772382894062595
2.15,6.9,0.09483270692154191,0.5846332768068574
2.15,7.0,0.10441994853849311,0.5926555462285759
2.15,7.1,0.1149304923457208,0.6013413189675965
2.15,7.2,0.12644284397503838,0.610725186535265
2.15,7.3,0.13903973714849313,0.6208390913981379
2.15,7.4,0.1528077237934713,0.6317111172354068
2.15,7.5,0.16783654779256327,0.6433640779703585
2.15,7.6,0.1842182481704484,0.6558139018101029
2.15,7.7,0.20204592787948322,0.6690678167436936
2.15,7.8,0.2214121141270545,0.6831223580664811
2.15,7.9,0.24240662597533233,0.6979612371154639
2.15,8.0,0.26511385573788615,0.7135531339274882
2.15,8.1,0.2896093641019313,0.7298495050222142
2.15,8.2,0.3159556873750279,0.7467825304305163
2.15,8.3,0.34419726240378756,0.7642633600314457
2.15,8.4,0.3743543956609906,0.7821808556301693
2.15,8.5,0.40641624472051757,0.8004010578986086
2.15,8.6,0.44033285188620086,0.8187676304514647
2.15,8.7,0.4760063821159723,0.837103539282987
2.15,8.8,0.513281882700946,0.8552142053824503
2.15,8.9,0.5519381114718223,0.8728923117572089
2.15,9.0,0.5916792792707459,0.8899243444156753
2.15,9.1,0.6321289138732007,0.9060987945444949
2.15,9.2,0.6728274452528868,0.9212157472014068
2.15,9.3,0.7132354663110625,0.9350973416911394
2.15,9.4,0.7527448162488448,0.9475983354065752
2.15,9.5,0.7906994838958399,0.9586157766202785
2.15,9.6,0.826427611762345,0.9680966463001628
2.15,9.7,0.8592843924846145,0.9760423246400163
2.15,9.8,0.8887033172962611,0.9825089276208425
2.15,9.9,0.9142502903895005,0.9876029693217468
2.15,10.0,0.9356722379252238,0.9914724167347395
2.2,0.0,6.376345478261176e-5,0.5000601733467673
2.2,0.10000000000000007,7.046935158952258e-5,0.5000665014119181
2.2,0.2,7.788047735031868e-5,0.5000734949122907
2.2,0.30000000000000004,8.60709935875879e-5,0.500081223811685
2.2,0.4,9.512285967948152e-5,0.5000897654274905
2.2,0.5,0.0001051266525680228,0.5000992052030588
2.2,0.6,0.0001161824725961821,0.5001096375610836
2.2,0.7000000000000001,0.0001284009445014137,0.5001211668464579
2.2,0.8000000000000002,0.0001419043235627151,0.5001339083679592
2.2,0.9,0.00015682771790927351,0.5001479895490817
2.2,1.0,0.00017332043919895203,0.5001635511994037
2.2,1.1,0.000191547495102931,0.5001807489190604
2.2,1.2,0.00021169123847283468,0.5001997546501811
2.2,1.3,0.00023395318958854884,0.5002207583905871
2.2,1.4,0.0002585560496329315,0.5002439700866141
2.2,1.5,0.00028574592538588555,0.5002696217236509
2.2,1.6,0.0003157947872520341,0.5002979696348906
2.2,1.7,0.0003490031850105254,0.500329297050881
2.2,1.8,0.0003857032482219163,0.5003639169147496
2.2,1.9,0.0004262620010095296,0.5004021749905015
2.2,2.0,0.0004710850240274135,0.5004444532945513
2.2,2.1,0.0005206204998038622,0.5004911738836686
2.2,2.2,0.0005753636813926339,0.5005428030358331
2.2,2.3,0.0006358618283789494,0.5005998558641143
2.2,2.4,0.0007027196588167942,0.5006629014076405
2.2,2.5,0.0007766053706384844,0.5007325682480335
2.2,2.6,0.0008582572915746535,0.5008095507043744
2.2,2.7,0.0009484912226287716,0.5008946156648664
2.2,2.8,0.0010482085467576792,0.5009886101188806
2.2,2.9,0.0011584051816494502,0.5010924694590595
2.2,3.0,0.0012801814634713455,0.5012072266295902
2.2,3.1,0.0014147530571317793,0.5013340222037073
2.2,3.2,0.001563462998153553,0.5014741154809075
2.2,3.3,0.0017277949816620827,0.5016288967022884
2.2,3.4,0.001909388025383294,0.5017999004908441
2.2,3.5,0.0021100526459106907,0.501988820632421
2.2,3.6,0.002331788701028112,0.502197526322344
2.2,3.7,0.002576805065506014,0.5024280800123779
2.2,3.8,0.002847541323682864,0.5026827570026036
2.2,3.9,0.0031466916793193166,0.5029640669328339
2.2,4.0,0.003477231301713019,0.5032747773381797
2.2,4.1,0.0038424453469818364,0.5036179394430635
2.2,4.2,0.004245960914681236,0.5039969163770628
2.2,4.3,0.004691782222641806,0.504415414004017
2.2,4.4,0.005184329306918525,0.5048775145623665
2.2,4.5,0.005728480579076158,0.5053877133190195
2.2,4.6,0.006329619599439789,0.5059509584403792
2.2,4.7,0.006993686452279885,0.5065726942814603
2.2,4.8,0.007727234136808273,0.5072589082860407
2.2,4.9,0.008537490415921835,0.5080161816759658
2.2,5.0,0.009432425592199714,0.508851744084173
2.2,5.1,0.010420826707032602,0.5097735322514096
2.2,5.2,0.011512378682757542,0.5107902528582238
2.2,5.3,0.012717752948101452,0.511911449498248
2.2,5.4,0.014048704102201904,0.5131475737121087
2.2,5.5,0.015518175179896572,0.5145100598887332
2.2,5.6,0.017140412077978895,0.5160114036968368
2.2,5.7,0.018931087685217042,0.5176652435274544
2.2,5.8,0.02090743622371768,0.5194864442010134
2.2,5.9,0.023088398250169596,0.5214911819110397
2.2,6.0,0.02549477667581933,0.5236970290314221
2.2,6.1,0.028149404035239,0.5261230369944558
2.2,6.2,0.031077321055634023,0.5287898149408947
2.2,6.3,0.0343059663377926,0.5317196012385068
2.2,6.4,0.037865376641072424,0.5349363242494501
2.2,6.5,0.041788396849006204,0.5384656478868939
2.2,6.6,0.046110898155776306,0.5423349965269055
2.2,6.7,0.0508720023289308,0.5465735527249436
2.2,6.8,0.056114309036329496,0.5512122199246365
2.2,6.9,0.06188412213481866,0.5562835409451825
2.2,7.0,0.06823166945631778,0.561821561509707
2.2,7.1,0.0752113089370086,0.5678616264639904
2.2,7.2,0.0828817118506715,0.5744400946896755
2.2,7.3,0.09130601135175014,0.5815939571255028
2.2,7.4,0.1005519014210199,0.5893603409008865
2.2,7.5,0.11069166754179342,0.5977758815348249
2.2,7.6,0.12180212591638802,0.6068759446973895
2.2,7.7,0.1339644426596726,0.6166936794807965
2.2,7.8,0.14726379808696288,0.6272588868740196
2.2,7.9,0.16178885388109893,0.6385966906578366
2.2,8.0,0.177630972563034,0.6507260037994849
2.2,8.1,0.19488312937717853,0.6636577922602287
2.2,8.2,0.21363844666152854,0.6773931506011606
2.2,8.3,0.23398827046171838,0.6919212205183105
2.2,8.4,0.25601969938165525,0.7072170049610551
2.2,8.5,0.2798124677771525,0.723239157008909
2.2,8.6,0.3054350814739223,0.7399278539338772
2.2,8.7,0.3329401073366042,0.757202901840739
2.2,8.8,0.36235853270533924,0.774962252877655
2.2,8.9,0.39369314314652626,0.7930811517798069
2.2,9.0,0.426910925343023,0.8114121563148278
2.2,9.1,0.46193459654996205,0.8297862900922683
2.2,9.2,0.49863350470909407,0.8480155775558991
2.2,9.3,0.5368143459065269,0.8658971700965371
2.2,9.4,0.5762124168982612,0.8832191895875047
2.2,9.5,0.6164844590155496,0.899768284004886
2.2,9.6,0.657204535905672,0.9153387071120184
2.2,9.7,0.6978647688071404,0.9297425072265441
2.2,9.8,0.7378830293657159,0.9428201580404572
2.2,9.9,0.7766197029057917,0.9544507214767781
2.2,10.0,0.8134051732590944,0.9645604475443719
2.25,0.0,4.016820202192325e-5,0.5000378848676799
2.25,0.10000000000000007,4.439266358167159e-5,0.5000418690871427
2.25,0.2,4.906140122323471e-5,0.5000462722936836
2.25,0.30000000000000004,5.422113667723022e-5,0.5000511385443802
2.25,0.4,5.9923504736274445e-5,0.5000565165280226
2.25,0.5,6.62255698064225e-5,0.5000624600518342
2.25,0.6,7.319039675605563e-5,0.5000690285792927
2.25,0.7000000000000001,8.088768175625013e-5,0.5000762878244053
2.25,0.8000000000000002,8.939444941451223e-5,0.5000843104083528
2.25,0.9,9.879582316775659e-5,0.5000931765850315
2.25,1.0,0.00010918587661344663,0.500102975042703
2.25,1.1,0.00012066857429045394,0.5001138037897142
2.25,1.2,0.000133358811284244,0.5001257711330749
2.25,1.3,0.00014738356202523495,0.5001389967595918
2.25,1.4,0.00016288314973878935,0.5001536129302704
2.25,1.5,0.0001800126491948902,0.5001697657997931
2.25,1.6,0.0001989434367264989,0.5001876168741168
2.25,1.7,0.0002198649029592994,0.5002073446205644
2.25,1.8,0.00024298634528196642,0.5002291462462765
2.25,1.9,0.00026853905888514214,0.5002532396625092
2.25,2.0,0.0002967786471495086,0.5002798656540661
2.25,2.1,0.0003279875743199888,0.5003092902751074
2.25,2.2,0.00036247798579991684,0.5003418074947612
2.25,2.3,0.0004005948240201876,0.5003777421183205
2.25,2.4,0.0004427192707346538,0.5004174530124286
2.25,2.5,0.0004892725498061031,0.5004613366655044
2.25,2.6,0.0005407201280327582,0.5005098311177949
2.25,2.7,0.0005975763554753046,0.5005634202988577
2.25,2.8,0.000660409590992729,0.5006226388140269
2.25,2.9,0.0007298478633819799,0.5006880772254889
2.25,3.0,0.0008065851237043251,0.5007603878780504
2.25,3.1,0.0008913881500282175,0.5008402913245166
2.25,3.2,0.0009851041720755304,0.5009285834108531
2.25,3.3,0.0010886692900915751,0.5010261430870013
2.25,3.4,0.0012031177697683056,0.5011339410153621
2.25,3.5,0.0013295923032880094,0.5012530490556011
2.25,3.6,0.0014693553355599738,0.5013846507115414
2.25,3.7,0.0016238015645868031,0.5015300526335309
2.25,3.8,0.001794471735669379,0.5016906972777819
2.25,3.9,0.0019830678609127827,0.5018681768327731
2.25,4.0,0.002191470008305143,0.5020642485318455
2.25,4.1,0.002421754818556143,0.5022808514805701
2.25,4.2,0.002676215923017434,0.5025201251372282
2.25,4.3,0.002957386452362561,0.5027844295947297
2.25,4.4,0.0032680638433853033,0.5030763678223433
2.25,4.5,0.003611337170318171,0.5033988100355157
2.25,4.6,0.003990617247507433,0.503754920371568
2.25,4.7,0.004409669772091813,0.5041481860578056
2.25,4.8,0.0048726517985708375,0.504582449266137
2.25,4.9,0.005384151861671096,0.5050619418540934
2.25,5.0,0.00594923408968835,0.505591323195461
2.25,5.1,0.006573486677313577,0.5061757213037064
2.25,5.2,0.007263075114545709,0.5068207774468615
2.25,5.3,0.008024800596347498,0.5075326944422076
2.25,5.4,0.008866164065715764,0.508318288801265
2.25,5.5,0.009795436370043514,0.5091850468682184
2.25,5.6,0.010821735036378633,0.5101411850555413
2.25,5.7,0.011955108193985263,0.5111957142262048
2.25,5.8,0.013206626191350027,0.5123585081989496
2.25,5.9,0.014588481467176572,0.513640376257356
2.25,6.0,0.016114097238937176,0.5150531394198954
2.25,6.1,0.017798245564802626,0.5166097100708305
2.25,6.2,0.019657175311706826,0.5183241743539329
2.25,6.3,0.02170875051893212,0.5202118764845515
2.25,6.4,0.023972599577064272,0.5222895038316054
2.25,6.5,0.026470275539047683,0.5245751712494701
2.25,6.6,0.029225427734181766,0.5270885026892915
2.25,6.7,0.032263984656032085,0.5298507075779809
2.25,6.8,0.035614347827530285,0.5328846488083756
2.25,6.9,0.03930759599409585,0.5362148984231825
2.25,7.0,0.04337769853781247,0.5398677761864574
2.25,7.1,0.04786173641760703,0.543871365209679
2.25,7.2,0.052800128191674484,0.5482554976287439
2.25,7.3,0.058236857732929574,0.5530517020133846
2.25,7.4,0.06421969906259765,0.5582931027407206
2.25,7.5,0.07080043224988096,0.5640142600025325
2.25,7.6,0.0780350424965445,0.5702509374828226
2.25,7.7,0.08598389227430842,0.5770397831052625
2.25,7.8,0.09471185362987475,0.5844179067099105
2.25,7.9,0.10428838442756498,0.5924223372190714
2.25,8.0,0.11478752826510147,0.6010893409913516
2.25,8.1,0.12628781297199287,0.610453582904185
2.25,8.2,0.1388720168829749,0.6205471125878038
